"t","smoothMedian","smooth5","smooth95","date"
309,2395.75070918018,1542.83946862463,2984.02103110075,2021-11-06
310,2480.77372328501,1620.67753857412,3072.2770344282,2021-11-07
311,2489.46119969531,1629.36501498442,3101.53786191812,2021-11-08
312,2505.3681803908,1644.57773773933,3071.8035135705,2021-11-09
313,2476.87941744732,1666.31570683888,3037.69336447999,2021-11-10
314,2449.63623990798,1686.43726264364,2999.20741464659,2021-11-11
315,2329.55402761758,1702.17898797953,2956.34566407031,2021-11-12
316,2116.63278057611,1713.54088284653,2909.10811275114,2021-11-13
317,2182.01821672858,1733.4509647773,2900.00834548326,2021-11-14
318,2351.1712941493,1781.08874863219,2929.04636226668,2021-11-15
319,2418.34709498402,1812.31629407766,3019.88478683876,2021-11-16
320,2459.29797334567,1817.61534855071,3173.83865123071,2021-11-17
321,2541.0674334131,1837.35735074689,3246.1858530598,2021-11-18
322,2535.66168797497,1871.54230066618,3250.34189325234,2021-11-19
323,2632.83954436799,1870.59881149116,3182.57885794275,2021-11-20
324,2568.90741933631,1828.78380984452,3129.88655718367,2021-11-21
325,2399.99375309599,1764.30985944867,3092.06806779239,2021-11-22
326,2256.44952694355,1703.73226794236,3128.15446637945,2021-11-23
327,2277.55144127455,1656.56928788859,3217.52127509523,2021-11-24
328,2287.53504926834,1641.04720964913,3348.30801736436,2021-11-25
329,2414.39413813625,1657.166033224,3507.09919226054,2021-11-26
330,2531.81593033073,1760.56231224088,3711.17339641631,2021-11-27
331,2805.49994199585,1859.29345004882,3882.57460829036,2021-11-28
332,3066.37555417541,1943.96061232677,4151.0837949733,2021-11-29
333,3262.1940371998,2026.82567508009,4367.90685196474,2021-11-30
334,3352.39052627019,2107.8886383088,4514.21544103177,2021-12-01
335,3492.66453818334,2128.55177295556,4746.5921411325,2021-12-02
336,3585.40500332694,2129.2288892815,4912.24348791695,2021-12-03
337,3582.82289776208,2073.5444627805,4997.61879861815,2021-12-04
338,3501.38812682263,2053.44109010354,5032.92829899572,2021-12-05
339,3619.61092843957,2052.77268006173,4957.86707298969,2021-12-06
340,3370.56510833371,2028.02468239976,4864.02828450388,2021-12-07
341,3346.99723467845,2028.64139995491,4751.41193353831,2021-12-08
342,3501.92873331882,2054.62283272718,4620.01802009295,2021-12-09
343,3310.0574569364,2065.55517045547,4553.57982015283,2021-12-10
344,3357.67268280896,2084.17368448847,4606.28067278197,2021-12-11
345,3493.35137364798,2087.99844636873,4929.8908354269,2021-12-12
