"t","smoothMedian","smooth5","smooth95","date"
194,360.323687656717,303.122520844988,452.798684146116,2021-07-14
195,364.997529945056,315.028360817158,477.587809761897,2021-07-15
196,363.943038117257,322.937574349796,502.704380740585,2021-07-16
197,360.087982740842,326.850161442903,527.820951719272,2021-07-17
198,360.003943394417,326.777347120713,552.93752269796,2021-07-18
199,368.404315250336,331.50686026569,578.054093676648,2021-07-19
200,396.353405375599,341.038700877833,603.170664655336,2021-07-20
201,443.851213770206,355.372868957143,628.287235634024,2021-07-21
202,490.593175269985,374.509364503619,660.370720071,2021-07-22
203,532.935642252496,398.448187517262,698.270801931075,2021-07-23
204,570.87861471774,427.189337998072,740.573288346353,2021-07-24
205,604.422092665716,460.732815946048,793.557513158193,2021-07-25
206,673.724013417262,494.512430629232,853.50865142832,2021-07-26
207,730.351008832352,528.528182047625,920.426703156735,2021-07-27
208,774.303078910986,562.780070201226,994.311668343438,2021-07-28
209,828.640964402929,597.268095090035,1057.64191711627,2021-07-29
210,881.359840732277,631.992256714052,1111.56776551043,2021-07-30
211,925.317496444168,666.952555073277,1157.5034063938,2021-07-31
212,960.513931538602,702.148990167711,1189.16950592503,2021-08-01
213,963.825731274305,731.858203631191,1210.2808890424,2021-08-02
214,969.534240748418,756.080195463716,1220.8375557459,2021-08-03
215,984.715471482384,777.702513973456,1220.83950603553,2021-08-04
216,1006.61324789061,797.967420824726,1220.84145632515,2021-08-05
217,1012.87537303082,813.15743585525,1238.1732843146,2021-08-06
218,1010.64405835787,819.145385209389,1268.33372383697,2021-08-07
219,1007.42994203563,815.931268887143,1308.49541681425,2021-08-08
220,1024.7186961348,830.622410293347,1362.04369068742,2021-08-09
221,1061.49831162691,863.218809428001,1429.98576559837,2021-08-10
222,1101.44582739822,910.832917982936,1520.65266361867,2021-08-11
223,1150.72828363798,972.222474293837,1637.36804594826,2021-08-12
224,1246.37621130877,1051.10495852298,1778.46729413978,2021-08-13
225,1380.06248008287,1151.60754452601,1950.86947097208,2021-08-14
226,1539.17296622896,1273.73023230291,2157.40193452316,2021-08-15
227,1756.4947194373,1389.93503551751,2394.67935735206,2021-08-16
228,2084.17957014842,1500.2219541698,2661.69451931688,2021-08-17
229,2332.02095008294,1592.09761832089,2911.1101847397,2021-08-18
230,2493.85181905162,1661.56167514031,3139.60269242056,2021-08-19
231,2681.19358996546,1749.16445440243,3282.70501414846,2021-08-20
232,2815.75894552782,1837.15979633649,3349.38973185253,2021-08-21
233,2906.70490707326,1878.22489101253,3381.44564904424,2021-08-22
234,2897.21244252645,1905.39107010994,3360.10010081051,2021-08-23
235,2744.5235443059,1918.65833362873,3288.43268201284,2021-08-24
236,2645.24757177307,1930.52005150779,3208.5022120883,2021-08-25
237,2602.53529972361,1933.81369151291,3140.86565372792,2021-08-26
238,2506.91608042414,1892.24657885087,3138.83471052181,2021-08-27
239,2444.42684196311,1817.00547495008,3191.01900392887,2021-08-28
240,2410.43185803079,1749.81983932548,3255.62973043762,2021-08-29
241,2388.49707169689,1701.13482566501,3279.0837476718,2021-08-30
242,2368.42791255673,1645.65507276119,3270.86927762205,2021-08-31
243,2386.74950069734,1583.38058061401,3281.78354553182,2021-09-01
244,2363.36135670971,1525.47423428816,3288.50922050624,2021-09-02
245,2469.1202409486,1532.87520396725,3305.90326529278,2021-09-03
246,2540.04280372564,1609.07105046046,3302.58685001386,2021-09-04
247,2576.71123558345,1695.01563020063,3325.57221482196,2021-09-05
248,2671.19124959857,1751.49217494251,3447.21516700646,2021-09-06
249,2730.36107350815,1808.8447408631,3564.54818743233,2021-09-07
250,2754.80638680682,1867.07332796239,3623.72144502543,2021-09-08
251,2820.81500726671,1926.17793624039,3627.49530798958,2021-09-09
252,2774.87290678279,1920.96174053233,3556.5028789458,2021-09-10
253,2609.61333231868,1854.49657837136,3480.91357678428,2021-09-11
254,2547.73571586982,1806.71940042639,3353.71516135255,2021-09-12
255,2430.57603271828,1760.17489211784,3174.9076326506,2021-09-13
256,2367.22083474386,1671.34339144593,3064.90015120825,2021-09-14
257,2312.21956438088,1607.08562373275,2990.49125436895,2021-09-15
258,2273.41346188096,1562.46490668411,2951.68094213268,2021-09-16
259,2230.74583521783,1533.4686643413,2950.3369859247,2021-09-17
260,2354.93230827924,1505.7526385922,2946.42361578219,2021-09-18
261,2264.13557844075,1453.877598425,2920.49721155269,2021-09-19
262,2227.78153909578,1420.90965629768,2872.55777323618,2021-09-20
263,2167.51434169264,1445.31977924055,2772.59584258572,2021-09-21
264,2094.51790272558,1460.2472419315,2687.15894395212,2021-09-22
265,2001.61286878422,1470.62872666474,2640.00676418472,2021-09-23
266,1890.43257264548,1480.47680939897,2629.27153185828,2021-09-24
267,1763.76949954956,1504.1357482463,2656.19842792295,2021-09-25
268,1909.33022224397,1553.59121887701,2740.23107253122,2021-09-26
269,1982.96255232848,1588.67023772756,2823.18079993959,2021-09-27
270,2068.84769041323,1609.37280479795,2905.04761014805,2021-09-28
271,2155.90642099901,1615.69892008818,2952.48544146232,2021-09-29
272,2267.95357096483,1607.64858359824,2949.84059046206,2021-09-30
273,2229.50730112388,1585.22179532814,2919.2099434736,2021-10-01
274,2292.04064768868,1557.7005744638,2863.0116439405,2021-10-02
275,2237.09909065661,1523.24101966008,2784.08961185546,2021-10-03
276,2169.45932959218,1498.06348404227,2707.16718894083,2021-10-04
277,2046.17259966957,1482.16796761039,2632.2443751966,2021-10-05
278,1928.29865887491,1475.55447036443,2565.67529627869,2021-10-06
279,1791.95230150163,1467.81560148759,2530.292821732,2021-10-07
280,1803.9028426275,1453.22041448476,2499.13659070271,2021-10-08
281,1724.21832945698,1422.48689017004,2468.41096294839,2021-10-09
282,1642.78457987414,1397.54993910588,2447.0652127296,2021-10-10
283,1723.33266813688,1378.40956129228,2468.56466406751,2021-10-11
284,1786.98382659664,1365.06575672924,2505.97216752787,2021-10-12
