"t","smoothMedian","smooth5","smooth95","date"
237,213.020424690426,179.534201391847,251.624980439902,2021-08-26
238,207.375926463122,181.372292682237,239.97932696189,2021-08-27
239,200.369690093365,180.942126062178,227.731653791122,2021-08-28
240,199.017680651077,176.76866447729,217.711581562986,2021-08-29
241,182.701988852728,169.332945864588,209.919110277483,2021-08-30
242,174.871770276128,161.950254511775,204.716641597539,2021-08-31
243,170.145441989608,154.620590418852,202.063866587459,2021-09-01
244,166.772317753743,148.755897322611,202.46804383292,2021-09-02
245,167.447279285595,144.96648482774,204.378465311494,2021-09-03
246,171.026231769374,147.052719864666,208.11550229344,2021-09-04
247,176.660703882454,152.77611841127,214.883291428036,2021-09-05
248,186.672066541744,160.352386216575,218.682190750366,2021-09-06
249,194.24519507147,165.967987280383,220.048897064925,2021-09-07
250,195.65450316352,169.518303746469,221.847482977744,2021-09-08
251,192.416130590011,171.003335614834,223.491043475864,2021-09-09
252,193.729029947482,171.436797017094,224.873316442516,2021-09-10
253,190.129902646893,166.587837637018,222.157319706191,2021-09-11
254,177.833993725385,158.168362184076,214.06238320251,2021-09-12
255,170.448429781037,147.213042659687,206.588148896386,2021-09-13
256,159.131851389614,135.890617848486,199.167538801132,2021-09-14
257,153.846245764129,127.153723156433,190.470161277382,2021-09-15
258,151.481782616088,121.002358583527,181.161730190854,2021-09-16
259,143.451872761212,116.422809998151,171.091014271304,2021-09-17
260,135.455621029656,113.415077400305,163.107799405485,2021-09-18
261,137.810956203657,112.429879250408,157.212085593395,2021-09-19
262,136.3772704879,114.216837798017,153.704628348202,2021-09-20
263,138.548183813154,118.65265452187,152.585427669905,2021-09-21
264,138.585399439002,122.083265709849,152.361111527533,2021-09-22
265,139.820276926667,125.835165729304,151.682293313912,2021-09-23
266,142.258358902659,128.281499124026,151.222976651707,2021-09-24
267,144.984865372824,129.35599441264,151.048411596829,2021-09-25
268,142.604067577236,129.134512447375,151.236840489724,2021-09-26
269,143.23052043843,127.859169044261,151.789419250497,2021-09-27
270,145.320181346388,125.65326272456,152.706147879147,2021-09-28
